CV Input,Rating
"Education: Bachelors of Software Engineering at Bahauddin Zakariya University, Experience: Worked for 6 years at NETSOL, GPA: 2.24, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",6.5
"Education: Bachelors of Artificial Intelligence at Punjab University, Experience: Worked for 1 years at Local IT Solutions, GPA: 2.31, Skills: HTML, CSS, Basic Python",4.0
"Education: Bachelors of Computer Science at Air University, Experience: Worked for 4 years at Systems Limited, GPA: 2.65, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",6.5
"Education: Bachelors of Software Engineering at PIEAS, Experience: Worked for 5 years at Careem, GPA: 2.16, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",8.5
"Education: Bachelors of Artificial Intelligence at NUST, Experience: Worked for 4 years at Careem, GPA: 2.68, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",7.5
"Education: Bachelors of Software Engineering at NUST, Experience: Worked for 5 years at NETSOL, GPA: 3.14, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",9.0
"Education: Bachelors of Software Engineering at Punjab University, Experience: Worked for 1 years at Freelance projects, GPA: 2.73, Skills: Python, Data Analysis, SQL, Machine Learning",4.5
"Education: MS in Data Science at Air University, Experience: Worked for 5 years at 10Pearls, GPA: 3.04, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",8.0
"Education: MS in Data Science at Punjab University, Experience: Worked for 3 years at XYZ Technologies, GPA: 2.34, Skills: Java, Python, Data Science Basics",5.5
"Education: Bachelors of Artificial Intelligence at UET Lahore, Experience: Worked for 1 years at ABC Soft, GPA: 3.32, Skills: HTML, CSS, Basic Python",4.5
"Education: Bachelors of Artificial Intelligence at Comsats, Experience: Worked for 3 years at Techlogix, GPA: 2.64, Skills: Java, Python, Data Science Basics",5.5
"Education: Bachelors of Software Engineering at Punjab University, Experience: Worked for 1 years at ABC Soft, GPA: 3.78, Skills: Java, Python, Data Science Basics",6.0
"Education: MS in Computer Science at Air University, Experience: Worked for 6 years at Contour Software, GPA: 2.17, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.5
"Education: Bachelors of Computer Science at SZABIST, Experience: Worked for 5 years at Tkxel, GPA: 2.07, Skills: R, Statistics, Data Cleaning, Excel",6.5
"Education: BS in Data Science at Punjab University, Experience: Worked for 4 years at Contour Software, GPA: 3.09, Skills: Python, Data Analysis, SQL, Machine Learning",6.0
"Education: Bachelors of Software Engineering at Air University, Experience: Worked for 0 years at ABC Soft, GPA: 3.72, Skills: C++, Basic Java",4.5
"Education: Bachelors of Software Engineering at UET Lahore, Experience: Worked for 5 years at Techlogix, GPA: 2.15, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.5
"Education: MS in Computer Science at FAST, Experience: Worked for 3 years at ABC Soft, GPA: 3.79, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",9.0
"Education: Bachelors of Computer Science at GIKI, Experience: Worked for 4 years at Systems Limited, GPA: 2.54, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.5
"Education: Bachelors of Computer Science at SZABIST, Experience: Worked for 3 years at Contour Software, GPA: 2.81, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",6.5
"Education: BS in Data Science at SZABIST, Experience: Worked for 3 years at XYZ Technologies, GPA: 3.79, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.0
"Education: Bachelors of Artificial Intelligence at PIEAS, Experience: Worked for 7 years at 10Pearls, GPA: 3.36, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",9.0
"Education: MS in Computer Science at Air University, Experience: Worked for 3 years at NETSOL, GPA: 2.54, Skills: R, Statistics, Data Cleaning, Excel",5.5
"Education: MS in Computer Science at Comsats, Experience: Worked for 3 years at XYZ Technologies, GPA: 2.81, Skills: Java, Python, Data Science Basics",5.5
"Education: Bachelors of Software Engineering at Virtual University, Experience: Worked for 0 years at ABC Soft, GPA: 2.32, Skills: HTML, CSS, Basic Python",2.0
"Education: Bachelors of Artificial Intelligence at NUST, Experience: Worked for 4 years at Careem, GPA: 3.42, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.0
"Education: BS in Data Science at FAST, Experience: Worked for 3 years at Techlogix, GPA: 2.52, Skills: R, Statistics, Data Cleaning, Excel",6.5
"Education: Bachelors of Artificial Intelligence at SZABIST, Experience: Worked for 1 years at Local IT Solutions, GPA: 2.74, Skills: MS Office, Internet Browsing",4.0
"Education: MS in Computer Science at NUST, Experience: Worked for 6 years at Devsinc, GPA: 3.53, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",9.0
"Education: Bachelors of Computer Science at NUST, Experience: Worked for 2 years at Freelance projects, GPA: 3.04, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.0
"Education: Bachelors of Artificial Intelligence at LUMS, Experience: Worked for 1 years at ABC Soft, GPA: 3.97, Skills: HTML, CSS, Basic Python",6.5
"Education: MS in Data Science at SZABIST, Experience: Worked for 7 years at Devsinc, GPA: 2.15, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.5
"Education: MS in Computer Science at Bahauddin Zakariya University, Experience: Worked for 0 years at Local IT Solutions, GPA: 2.27, Skills: MS Office, Internet Browsing",2.0
"Education: Bachelors of Artificial Intelligence at Air University, Experience: Worked for 3 years at Freelance projects, GPA: 3.28, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",7.0
"Education: Bachelors of Artificial Intelligence at GIKI, Experience: Worked for 4 years at Afiniti, GPA: 2.91, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.5
"Education: Bachelors of Software Engineering at SZABIST, Experience: Worked for 0 years at Local IT Solutions, GPA: 2.82, Skills: HTML, CSS, Basic Python",3.0
"Education: Bachelors of Software Engineering at UET Lahore, Experience: Worked for 1 years at ABC Soft, GPA: 3.35, Skills: Python, Data Analysis, SQL, Machine Learning",5.0
"Education: BS in Data Science at SZABIST, Experience: Worked for 1 years at XYZ Technologies, GPA: 2.89, Skills: MS Office, Internet Browsing",4.0
"Education: BS in Data Science at Comsats, Experience: Worked for 0 years at Freelance projects, GPA: 3.43, Skills: MS Office, Internet Browsing",3.5
"Education: Bachelors of Software Engineering at PIEAS, Experience: Worked for 1 years at ABC Soft, GPA: 2.34, Skills: Java, Python, Data Science Basics",5.5
"Education: Bachelors of Software Engineering at University of Sargodha, Experience: Worked for 0 years at XYZ Technologies, GPA: 2.16, Skills: C++, Basic Java",2.0
"Education: MS in Computer Science at FAST, Experience: Worked for 7 years at Tkxel, GPA: 3.88, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",10.0
"Education: BS in Data Science at NUST, Experience: Worked for 8 years at Contour Software, GPA: 2.25, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",8.5
"Education: MS in Computer Science at Air University, Experience: Worked for 8 years at Devsinc, GPA: 2.48, Skills: Python, Data Analysis, SQL, Machine Learning",6.5
"Education: MS in Computer Science at PIEAS, Experience: Worked for 7 years at Techlogix, GPA: 3.64, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",9.0
"Education: Bachelors of Artificial Intelligence at FAST, Experience: Worked for 8 years at Systems Limited, GPA: 3.06, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",9.0
"Education: MS in Computer Science at Comsats, Experience: Worked for 5 years at 10Pearls, GPA: 3.57, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",8.0
"Education: BS in Data Science at PIEAS, Experience: Worked for 2 years at NETSOL, GPA: 3.01, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",7.0
"Education: MS in Data Science at University of Sargodha, Experience: Worked for 4 years at NETSOL, GPA: 2.5, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",5.5
"Education: MS in Data Science at FAST, Experience: Worked for 2 years at NETSOL, GPA: 3.16, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.0
"Education: MS in Data Science at LUMS, Experience: Worked for 3 years at Local IT Solutions, GPA: 2.47, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",7.5
"Education: Bachelors of Computer Science at SZABIST, Experience: Worked for 3 years at Contour Software, GPA: 2.49, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",6.5
"Education: MS in Data Science at Comsats, Experience: Worked for 5 years at Careem, GPA: 2.43, Skills: Python, Data Analysis, SQL, Machine Learning",6.5
"Education: Bachelors of Artificial Intelligence at SZABIST, Experience: Worked for 3 years at Techlogix, GPA: 3.1, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.0
"Education: Bachelors of Computer Science at Comsats, Experience: Worked for 0 years at XYZ Technologies, GPA: 3.23, Skills: MS Office, Internet Browsing",3.5
"Education: Bachelors of Software Engineering at Preston University, Experience: Worked for 7 years at 10Pearls, GPA: 3.07, Skills: R, Statistics, Data Cleaning, Excel",6.0
"Education: MS in Computer Science at PIEAS, Experience: Worked for 0 years at Local IT Solutions, GPA: 2.7, Skills: Python, Data Analysis, SQL, Machine Learning",4.5
"Education: MS in Data Science at Punjab University, Experience: Worked for 0 years at Local IT Solutions, GPA: 3.96, Skills: C++, Basic Java",4.5
"Education: Bachelors of Artificial Intelligence at LUMS, Experience: Worked for 4 years at NETSOL, GPA: 3.73, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",9.0
"Education: Bachelors of Artificial Intelligence at SZABIST, Experience: Worked for 4 years at Devsinc, GPA: 3.09, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.0
"Education: Bachelors of Software Engineering at Bahauddin Zakariya University, Experience: Worked for 2 years at XYZ Technologies, GPA: 3.64, Skills: R, Statistics, Data Cleaning, Excel",4.0
"Education: Bachelors of Computer Science at Punjab University, Experience: Worked for 0 years at Local IT Solutions, GPA: 2.1, Skills: MS Office, Internet Browsing",3.0
"Education: Bachelors of Artificial Intelligence at GIKI, Experience: Worked for 7 years at 10Pearls, GPA: 3.27, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",9.0
"Education: Bachelors of Artificial Intelligence at PIEAS, Experience: Worked for 8 years at NETSOL, GPA: 2.36, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",8.5
"Education: Bachelors of Computer Science at Punjab University, Experience: Worked for 2 years at XYZ Technologies, GPA: 3.59, Skills: Python, PyTorch, Scikit-learn, Data Analysis, AI Model Deployment",6.0
"Education: BS in Data Science at University of Sargodha, Experience: Worked for 2 years at Local IT Solutions, GPA: 3.45, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",5.0
"Education: Bachelors of Computer Science at SZABIST, Experience: Worked for 5 years at Careem, GPA: 2.62, Skills: Java, Python, Data Science Basics",6.5
"Education: BS in Data Science at FAST, Experience: Worked for 5 years at Contour Software, GPA: 2.68, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",8.5
"Education: Bachelors of Artificial Intelligence at PIEAS, Experience: Worked for 2 years at Techlogix, GPA: 3.33, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",7.0
"Education: MS in Computer Science at Bahauddin Zakariya University, Experience: Worked for 8 years at NETSOL, GPA: 3.09, Skills: Java, Python, Data Science Basics",6.0
"Education: MS in Computer Science at PIEAS, Experience: Worked for 1 years at Freelance projects, GPA: 3.11, Skills: R, Statistics, Data Cleaning, Excel",6.0
"Education: BS in Data Science at SZABIST, Experience: Worked for 0 years at Freelance projects, GPA: 3.97, Skills: Python, Data Analysis, SQL, Machine Learning",5.0
"Education: BS in Data Science at SZABIST, Experience: Worked for 1 years at Local IT Solutions, GPA: 3.8, Skills: R, Statistics, Data Cleaning, Excel",6.0
"Education: BS in Data Science at Comsats, Experience: Worked for 2 years at Techlogix, GPA: 2.99, Skills: Machine Learning, Deep Learning, Reinforcement Learning, TensorFlow, Python",5.5
"Education: MS in Data Science at Bahauddin Zakariya University, Experience: Worked for 5 years at 10Pearls, GPA: 2.19, Skills: Python, TensorFlow, PyTorch, Machine Learning, Deep Learning, NLP, Computer Vision",6.5
"Education: MS in Data Science at GIKI, Experience: Worked for 3 years at Techlogix, GPA: 3.56, Skills: Python, Data Analysis, SQL, Machine Learning",7.0
"Education: Bachelors of Computer Science at Punjab University, Experience: Worked for 0 years at ABC Soft, GPA: 3.33, Skills: R, Statistics, Data Cleaning, Excel",4.0
"Education: BS in Data Science at Comsats, Experience: Worked for 1 years at Local IT Solutions, GPA: 3.44, Skills: C++, Basic Java",4.5
"Education: Bachelors of Artificial Intelligence at Preston University, Experience: Worked for 3 years at XYZ Technologies, GPA: 3.39, Skills: R, Statistics, Data Cleaning, Excel",5.0
"Education: Bachelors of Artificial Intelligence at University of Sargodha, Experience: Worked for 0 years at XYZ Technologies, GPA: 2.55, Skills: R, Statistics, Data Cleaning, Excel",2.5
"Education: Bachelors of Artificial Intelligence at Punjab University, Experience: Worked for 5 years at Devsinc, GPA: 2.52, Skills: Java, Python, Data Science Basics",6.5
"Education: Bachelors of Artificial Intelligence at LUMS, Experience: Worked for 0 years at ABC Soft, GPA: 2.8, Skills: R, Statistics, Data Cleaning, Excel",4.5
